Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_1211	s_0796 + s_1022  <=> s_0794 + s_1021 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_16486 or Hanpo2_17305 or Hanpo2_52178	-1000.00	1000.00	  0.00
r_1212	s_0802 + s_1025  -> s_0794 + s_1028 	Hanpo2_16471 or Hanpo2_25163 or Hanpo2_38735	  0.00	1000.00	  0.00
r_1213	s_0796 + s_1026  <=> s_0794 + s_1025 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_15856 or Hanpo2_16486 or Hanpo2_17305 or Hanpo2_52178 or Hanpo2_78328 or Hanpo2_81921 or Hanpo2_98828	-1000.00	1000.00	  0.00
r_1214	s_0796 + s_1030  <=> s_0794 + s_1029 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_16486 or Hanpo2_17305 or Hanpo2_52178 or Hanpo2_90798	-1000.00	1000.00	  0.00
r_1215	s_0796 + s_1033  <=> s_0794 + s_1032 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_16486 or Hanpo2_17305 or Hanpo2_52178 or Hanpo2_81921	-1000.00	1000.00	  0.00
r_1216	s_0796 + s_1036  <=> s_0794 + s_1035 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_15856 or Hanpo2_16486 or Hanpo2_16672 or Hanpo2_17305 or Hanpo2_52178 or Hanpo2_81921	-1000.00	1000.00	  0.00
r_1217	s_0796 + s_1041  <=> s_0794 + s_1039 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_15856 or Hanpo2_16090 or Hanpo2_16486 or Hanpo2_17139 or Hanpo2_17140 or Hanpo2_17159 or Hanpo2_17305 or Hanpo2_52178 or Hanpo2_81921 or Hanpo2_98828	-1000.00	1000.00	  0.00
r_1218	s_0796 + s_1046  <=> s_0794 + s_1045 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_16486 or Hanpo2_17305 or Hanpo2_52178	-1000.00	1000.00	  0.00
r_1219	s_0796 + s_1049  <=> s_0794 + s_1048 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_16486 or Hanpo2_17305 or Hanpo2_52178 or Hanpo2_81921	-1000.00	1000.00	  0.00
r_1220	s_1055  <=> s_1051 	Hanpo2_76352	-1000.00	1000.00	  0.00
r_1221	s_0802 + s_1051  -> s_0794 + s_1055 	Hanpo2_25163 or Hanpo2_95786 or Hanpo2_97268	  0.00	1000.00	  0.00
r_1222	s_0802 + s_1055  -> s_0794 + s_1051 	Hanpo2_15962 or Hanpo2_43664 or Hanpo2_84558	  0.00	1000.00	  0.00
r_1223	s_0796 + s_1052  <=> s_0794 + s_1051 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_16486 or Hanpo2_17305 or Hanpo2_52178 or Hanpo2_81921	-1000.00	1000.00	  0.00
r_1224	s_0796 + s_1057  <=> s_0794 + s_1056 	Hanpo2_13497 or Hanpo2_15509 or Hanpo2_15786 or Hanpo2_15788 or Hanpo2_16486 or Hanpo2_17305 or Hanpo2_52178	-1000.00	1000.00	  0.00
r_1225	s_1061  <=> s_1059 	Hanpo2_15386	-1000.00	1000.00	  0.00
r_1226	s_0066 + s_1326  -> s_0068 + s_1322 	Hanpo2_16239	  0.00	1000.00	  0.00
r_1227	s_0796 + s_1106  -> s_0794 + s_1105 	Hanpo2_15361	  0.00	1000.00	  0.00
